movieId,director,actors
95088,Colin Trevorrow,Aubrey Plaza;Mark Duplass;Jake Johnson;Karan Soni;Jenica Bergere
95105,Eric Darnell,Ben Stiller;Chris Rock;David Schwimmer;Jada Pinkett Smith;Frances McDormand
95135,Lynn Shelton,Emily Blunt;Rosemarie DeWitt;Mark Duplass;Michael Harring;Mike Birbiglia
95145,Daisuke Nishio,Masako Nozawa;Hiromi Tsuru;Naoki Tatsuta;Naoko Watanabe;Toru Furuya
95149,Sam Liu,Tim Daly;Kevin Conroy;Clancy Brown;Xander Berkeley;Corey Burton
95163,Kazuhisa Takenouchi,Masako Nozawa;Hiromi Tsuru;Mayumi Tanaka;Kohei Miyauchi;Hirotaka Suzuoki
95167,Mark Andrews,Kelly Macdonald;Emma Thompson;Billy Connolly;Julie Walters;Robbie Coltrane
95170,Andrew Knight,Paige O'Hara;Robby Benson;Jerry Orbach;David Ogden Stiers;Bernadette Peters
95175,Peter Werner,James Wolk;Treat Williams;Dominic Scott Kay;Sarah Drew;Kathleen York
95193,Tom Ellery,Billy Zane;Irene Bedard;Jim Cummings;David Ogden Stiers;Linda Hunt
95199,Kirk Jones,Jennifer Lopez;Chace Crawford;Anna Kendrick;Cameron Diaz;Elizabeth Banks
95201,Woody Allen,Woody Allen;Roberto Benigni;Penélope Cruz;Alec Baldwin;Judy Davis
95207,Timur Bekmambetov,Benjamin Walker;Dominic Cooper;Anthony Mackie;Mary Elizabeth Winstead;Rufus Sewell
95218,Bess Kargman,Aran Bell;Rebecca Houseknecht;Joan Sebastian Zamora;Miko Fogarty;Jules Jarvis Fogarty
95307,Adam Shankman,Julianne Hough;Diego Boneta;Alec Baldwin;Tom Cruise;Russell Brand
95309,Lorene Scafaria,Steve Carell;Keira Knightley;Connie Britton;Rob Corddry;Adam Brody
95311,Doug Sweetland,Doug Sweetland
95313,Brad Bird,Bret Parker;Bud Luckey;Eli Fucile;Jason Lee
95377,Mark Andrews,
95441,Seth MacFarlane,Mark Wahlberg;Mila Kunis;Seth MacFarlane;Joel McHale;Giovanni Ribisi
95449,Steven Soderbergh,Channing Tatum;Matthew McConaughey;Alex Pettyfer;Cody H. Carolin;Olivia Munn
95473,Daisuke Nishio,Masako Nozawa;Toshio Furukawa;Mayumi Tanaka;Ryo Horikawa;Kohei Miyauchi
95475,Mitsuo Hashimoto,Masako Nozawa;Toshio Furukawa;Mayumi Tanaka;Naoki Tatsuta;Naoko Watanabe
95497,Daisuke Nishio,Masako Nozawa;Ryo Horikawa;Takeshi Kusao;Toshio Furukawa;Mayumi Tanaka
95508,Hadi Hajaig,Sean Bean;Abhin Galeya;Charlotte Rampling;Peter Polycarpou;Tuppence Middleton
95510,Marc Webb,Andrew Garfield;Emma Stone;Rhys Ifans;Denis Leary;Martin Sheen
95519,Yoshihiro Ueda,Masako Nozawa;Daisuke Gori;Tessyo Genda;Toshio Furukawa;Mayumi Tanaka
95543,Steve Martino,Ray Romano;John Leguizamo;Denis Leary;Seann William Scott;Josh Peck
95558,Benh Zeitlin,Quvenzhané Wallis;Dwight Henry;Levy Easterly;Gina Montana;Lowell Landes
95583,Oliver Stone,Taylor Kitsch;Blake Lively;Aaron Taylor-Johnson;John Travolta;Salma Hayek Pinault
95624,Nick Love,Paul Anderson;Calum MacNab;Daniel Mays;Doug Allen;Joe Jackson
95633,Kerry Beyer,Roxy Vandiver;Julin Jean;Brandon Smith;Megan Moser;Amy Morris
95654,Jan Pinkava,Bob Peterson
95690,Jack Perez,Kevin Corrigan;Barry Bostwick;Karen Black;Leo Fitzpatrick;Ariel Gade
95720,Akiva Schaffer,Ben Stiller;Vince Vaughn;Jonah Hill;Richard Ayoade;Rosemarie DeWitt
95744,Julie Delpy,Julie Delpy;Chris Rock;Albert Delpy;Kate Burton;Dylan Baker
95761,William Friedkin,Matthew McConaughey;Emile Hirsch;Juno Temple;Thomas Haden Church;Gina Gershon
95771,Shigeyasu Yamauchi,Masako Nozawa;Mayumi Tanaka;Takeshi Kusao;Yuko Minaguchi;Junko Shimakata
95780,Yoshihiro Ueda,Masako Nozawa;Takeshi Kusao;Daisuke Gori;Mayumi Tanaka;Miki Ito
95839,David Hugh Jones,Patrick Stewart;Richard E. Grant;Joel Grey;Ian McNeice;Saskia Reeves
95843,Vincente Minnelli,Tony Curtis;Debbie Reynolds;Pat Boone;Joanna Barnes;Ellen Burstyn
95858,Ralph Eggleston,Ralph Eggleston
95873,Valerie Faris,Paul Dano;Zoe Kazan;Chris Messina;Annette Bening;Antonio Banderas
95875,Len Wiseman,Colin Farrell;Jessica Biel;Kate Beckinsale;Ethan Hawke;Bill Nighy
95939,Ken Loach,Paul Brannigan;Siobhan Reilly;John Henshaw;Gary Maitland;William Ruane
95949,Paolo Genovese,Raoul Bova;Barbora Bobuľová;Ambra Angiolini;Luca Bizzarri;Paolo Kessisoglu
95965,Mitsuo Hashimoto,Masako Nozawa;Kazuyuki Sogabe;Yuko Mita;Takeshi Watabe;Kozo Shioya
96007,Osamu Kasai,Masako Nozawa;Yuko Minaguchi;Shin Aomori;Kazuyuki Sogabe;Miki Ito
96020,Gustavo Taretto,Pilar López de Ayala;Javier Drolas;Inés Efrón;Rafael Ferro;Jorge Ernesto Lanata
96079,Sam Mendes,Daniel Craig;Judi Dench;Javier Bardem;Ralph Fiennes;Naomie Harris
96084,Francesco Rosi,Rod Steiger;Salvo Randone;Guido Alberti;Marcello Cannavale;Dante Di Pinto
96110,Jay Roach,Will Ferrell;Zach Galifianakis;Jason Sudeikis;Katherine LaNasa;Dylan McDermott
96114,Gabe Torres,Stephen Dorff;Chyler Leigh;JR Bourne;Tom Berenger;Kali Rocha
96121,David Frankel,Meryl Streep;Tommy Lee Jones;Steve Carell;Jean Smart;Marin Ireland
96150,Lauren Greenfield,Jacqueline Siegel;David Siegel;Virginia Nebab;Katie Stam;Lorraine Barrett
96281,Sam Fell,Kodi Smit-McPhee;Tucker Albrizzi;Jodelle Ferland;Anna Kendrick;Casey Affleck
96283,David Bowers,Zachary Gordon;Robert Capron;Devon Bostick;Peyton List;Steve Zahn
96373,Rufus Norris,Tim Roth;Eloise Laurence;Cillian Murphy;Zana Marjanović;Robert Emms
96411,Arthur Bradford,Trey Parker;Matt Stone;Bill Hader;Anne Garefino;Frank C. Agnone II
96417,David Koepp,Joseph Gordon-Levitt;Michael Shannon;Dania Ramirez;Jamie Chung;Wolé Parks
96430,Peter Hedges,Jennifer Garner;Joel Edgerton;CJ Adams;Odeya Rush;Shohreh Aghdashloo
96432,John Hillcoat,Shia LaBeouf;Tom Hardy;Gary Oldman;Guy Pearce;Jason Clarke
96488,Malik Bendjelloul,Stephen Segerman;Rodriguez;Regan Rodriguez;Eva Rodriguez;Mike Theodore
96530,Josh Stolberg,Pamela Adlon;David Arquette;Aaron Ashmore;Moon Bloodgood;Julie Bowen
96563,Bruce Sinofsky,Jason Baldwin;Damien Echols;Jessie Misskelley Jr.;John Mark Byers;Gary Gitchell
96567,Paul Copeland,Claudie Blakley;Claudie Blakley;Richard E. Grant;Anna Madeley;Joseph Mawle
96588,Jason Moore,Anna Kendrick;Brittany Snow;Anna Camp;Rebel Wilson;Ester Dean
96606,Ron Fricke,Ni Made Megahadi Pratiwi;Puti Sri Candra Dewi;Putu Dinda Pratika;Marcos Luna;Hiroshi Ishiguro
96610,Rian Johnson,Joseph Gordon-Levitt;Bruce Willis;Emily Blunt;Paul Dano;Noah Segan
96616,Sean Anders,Adam Sandler;Andy Samberg;Leighton Meester;Vanilla Ice;Tony Orlando
96655,Jake Schreier,Frank Langella;Liv Tyler;James Marsden;Susan Sarandon;Peter Sarsgaard
96691,Paul W. S. Anderson,Milla Jovovich;Sienna Guillory;Michelle Rodriguez;Aryana Engineer;Li Bingbing
96726,Daryl Wein,Greta Gerwig;Joel Kinnaman;Zoe Lister-Jones;Hamish Linklater;Bill Pullman
96728,Paul Thomas Anderson,Joaquin Phoenix;Philip Seymour Hoffman;Amy Adams;Rami Malek;Laura Dern
96737,Pete Travis,Karl Urban;Olivia Thirlby;Lena Headey;Wood Harris;Langley Kirkwood
96811,David Ayer,Jake Gyllenhaal;Michael Peña;Natalie Martinez;Anna Kendrick;David Harbour
96815,David Bruckner,Calvin Lee Reeder;Lane Hughes;Kentucker Audley;Adam Wingard;Simon Barrett
96821,Stephen Chbosky,Logan Lerman;Emma Watson;Ezra Miller;Mae Whitman;Kate Walsh
96829,Thomas Szczepanski,Clara Vallet;Jellali Mouina;Sarah Lucide;Mari-Christine Jeanney;Frédéric Sassine
96832,Leos Carax,Denis Lavant;Édith Scob;Eva Mendes;Kylie Minogue;Élise Lhomeau
96861,Olivier Megaton,Liam Neeson;Maggie Grace;Famke Janssen;Leland Orser;D. B. Sweeney
96917,Mark Tonderai,Jennifer Lawrence;Elisabeth Shue;Max Thieriot;Gil Bellows;Allie MacDonald
96935,Wai Ka-Fai,Sammi Cheng Sau-Man;Sean Lau;Cherrie Ying Choi-Yi;Lee San-San;Simon Yam
96945,Frédéric Beigbeder,Louise Bourgoin;Gaspard Proust;JoeyStarr;Jonathan Lambert;Frédérique Bel
96964,Pascal Laugier,Jessica Biel;Jodelle Ferland;Stephen McHattie;Jakob Davies;William B. Davis
96975,Lisa Azuelos,Miley Cyrus;Demi Moore;Douglas Booth;Ashley Greene;Ashley Grace
97024,Antonin Peretjatko,Marion Cotillard;Jacques Audiard;Matthias Schoenaerts;Thomas Bidegain;Cédric Fayolle
97168,Kevin Macdonald,Bob Marley;Rita Marley;Ziggy Marley;Bunny Wailer;Jimmy Cliff
97172,Tim Burton,Catherine O'Hara;Martin Short;Martin Landau;Charlie Tahan;Atticus Shaffer
97188,Scott Derrickson,Ethan Hawke;Juliet Rylance;Vincent D'Onofrio;James Ransone;Fred Thompson
97194,Michael Matessino,John Carpenter;David Foster;Bill Lancaster;John J. Lloyd;Dean Cundey
97225,Genndy Tartakovsky,Adam Sandler;Andy Samberg;Selena Gomez;Kevin James;Fran Drescher
97230,Christopher Kenneally,Keanu Reeves;Martin Scorsese;James Cameron;David Fincher;David Lynch
97285,Seijun Suzuki,Michitarō Mizushima;Mari Shiraki;Misako Watanabe;Shinsuke Ashida;Shoichi Ozawa
97304,Ben Affleck,Ben Affleck;Bryan Cranston;Alan Arkin;John Goodman;Victor Garber
97306,Martin McDonagh,Colin Farrell;Sam Rockwell;Woody Harrelson;Christopher Walken;Olga Kurylenko
97328,Josh Radnor,Josh Radnor;Elizabeth Olsen;Richard Jenkins;John Magaro;Zac Efron
97470,Aaron Harvey,Bruce Willis;Malin Åkerman;Nikki Reed;Deborah Ann Woll;Forest Whitaker
97643,Paco Plaza,Leticia Dolera;Diego Martín;Ismael Martínez;Àlex Monner;Borja González Santaolalla
97665,Laurent Tirard,Édouard Baer;Gérard Depardieu;Guillaume Gallienne;Vincent Lacoste;Valérie Lemercier
97701,Henry Joost,Katie Featherston;Kathryn Newton;Matt Shively;Aiden Lovekamp;Brady Allen
97742,Rob Cohen,Tyler Perry;Edward Burns;Matthew Fox;Rachel Nichols;Carmen Ejogo
97752,Lana Wachowski,Tom Hanks;Halle Berry;Jim Broadbent;Hugo Weaving;Jim Sturgess
97757,Javier Soto,Guillermo del Toro;Mike Mignola;Mike Richardson;Lloyd Levin;Chad Waters
97785,M.J. Bassett,Adelaide Clemens;Sean Bean;Radha Mitchell;Carrie-Anne Moss;Malcolm McDowell
97836,Frank Coraci,Kevin James;Salma Hayek Pinault;Henry Winkler;Greg Germann;Joe Rogan
97858,P.J. Hogan,Liev Schreiber;Toni Collette;Caroline Goodall;Anthony LaPaglia;Kerry Fox
97860,Andrew Dominik,Brad Pitt;Scoot McNairy;Ben Mendelsohn;James Gandolfini;Ray Liotta
97866,Bart Layton,Frédéric Bourdin;Adam O'Brian;Anna Ruben;Cathy Dresbach;Alan Teichman
97904,James Ponsoldt,Mary Elizabeth Winstead;Aaron Paul;Octavia Spencer;Nick Offerman;Megan Mullally
97913,Rich Moore,John C. Reilly;Sarah Silverman;Jack McBrayer;Alan Tudyk;Jane Lynch
97921,David O. Russell,Bradley Cooper;Jennifer Lawrence;Robert De Niro;Jacki Weaver;Anupam Kher
97923,Robert Zemeckis,Denzel Washington;Don Cheadle;Kelly Reilly;John Goodman;Bruce Greenwood
97936,Joe Wright,Keira Knightley;Jude Law;Aaron Taylor-Johnson;Matthew Macfadyen;Eric MacLennan
97938,Ang Lee,Suraj Sharma;Irrfan Khan;Ayush Tandon;Gautam Belur;Adil Hussain
97950,RZA,RZA;Russell Crowe;Lucy Liu;Jamie Chung;Zhu Zhu
97988,Barry Levinson,Kristen Connolly;Will Rogers;Michael Beasley;Christopher Denham;Kenny Alfonso
98061,Sion Sono,Shota Sometani;Fumi Nikaido;Tetsu Watanabe;Ken Mitsuishi;Denden
98083,Jeff Tremaine,Johnny Knoxville;Ryan Dunn;Dave England;Preston Lacy;Bam Margera
98122,James Swirsky,Edmund McMillen;Tommy Refenes;Phil Fish;Jonathan Blow;Anthony Carboni
98124,Jay Oliva,Peter Weller;Ariel Winter;David Selby;Wade Williams;Michael McKean
98154,Steven Spielberg,Daniel Day-Lewis;Sally Field;David Strathairn;Joseph Gordon-Levitt;James Spader
98160,Todd Rohal,Patton Oswalt;Johnny Knoxville;Rob Riggle;Maura Tierney;Patrice O'Neal
98175,Amy Heckerling,Alicia Silverstone;Krysten Ritter;Sigourney Weaver;Dan Stevens;Richard Lewis
98203,Bill Condon,Kristen Stewart;Robert Pattinson;Taylor Lautner;Peter Facinelli;Elizabeth Reaser
98230,Jamie Linden,Channing Tatum;Jenna Dewan;Justin Long;Max Minghella;Oscar Isaac
98239,Dan Bradley,Chris Hemsworth;Josh Peck;Josh Hutcherson;Isabel Lucas;Adrianne Palicki
98243,Peter Ramsey,Chris Pine;Alec Baldwin;Jude Law;Isla Fisher;Hugh Jackman
98279,Crispian Mills,Simon Pegg;Paul Freeman;Clare Higgins;Amara Karan;Alan Drake
98296,Stefan Ruzowitzky,Eric Bana;Olivia Wilde;Charlie Hunnam;Kate Mara;Kris Kristofferson
98361,Neil Jordan,Gemma Arterton;Saoirse Ronan;Sam Riley;Jonny Lee Miller;Caleb Landry Jones
98491,John Kahrs,John Kahrs;Kari Wahlgren;Jeff Turley;Jack Goldenberg
98499,Jackie Chan,Jackie Chan;James Tien Chun;Yen Shi-Kwan;Chen Hui-Lou;Cheng Fu-Hung
98585,Sacha Gervasi,Anthony Hopkins;Helen Mirren;Scarlett Johansson;Danny Huston;Toni Collette
98604,Goro Miyazaki,Masami Nagasawa;Junichi Okada;Keiko Takeshita;Yuriko Ishida;Rumi Hiiragi
98607,Takeshi Koike,Takuya Kimura;Yu Aoi;Tadanobu Asano;Takeshi Aono;Tatsuya Gashûin
98623,Sammo Hung Kam-Bo,Sammo Hung Kam-Bo;Richard Ng Yiu-Hon;Stanley Fung Shui-Fan;John Shum Kin-Fun;Charlie Chin Chiang-Lin
98633,Sammo Hung Kam-Bo,Sammo Hung Kam-Bo;Jackie Chan;Yuen Biao;Eric Tsang Chi-Wai;Richard Ng Yiu-Hon
98697,Claude Lelouch,Lino Ventura;Jacques Brel;Charles Denner;Johnny Hallyday;Charles Gérard
98799,Bill Jones,Graham Chapman;Terry Gilliam;John Cleese;Michael Palin;Carol Cleveland
98809,Peter Jackson,Martin Freeman;Ian McKellen;Richard Armitage;James Nesbitt;Ken Stott
98836,Roger Michell,Bill Murray;Laura Linney;Samuel West;Olivia Colman;Olivia Williams
98908,Scott Culver,Josh Meyers;Krysten Ritter;Jenna Jameson;Ian Somerhalder;James Hong
98961,Kathryn Bigelow,Jessica Chastain;Jason Clarke;Kyle Chandler;Jennifer Ehle;Mark Strong
99005,David Barrett,Josh Duhamel;Bruce Willis;Rosario Dawson;Vincent D'Onofrio;50 Cent
99007,Jonathan Levine,Nicholas Hoult;Teresa Palmer;Lio Tipton;John Malkovich;Dave Franco
99030,Quentin Dupieux,Jack Plotnick;Eric Judor;Alexis Dziena;Steve Little;Bob Jennings
99087,Gabriele Muccino,Gerard Butler;Jessica Biel;Uma Thurman;Catherine Zeta-Jones;Iqbal Theba
99106,Anne Fletcher,Seth Rogen;Barbra Streisand;Yvonne Strahovski;Colin Hanks;Brett Cullen
99112,Christopher McQuarrie,Tom Cruise;Rosamund Pike;Richard Jenkins;David Oyelowo;Werner Herzog
99114,Quentin Tarantino,Jamie Foxx;Christoph Waltz;Leonardo DiCaprio;Kerry Washington;Samuel L. Jackson
99117,Judd Apatow,Paul Rudd;Leslie Mann;John Lithgow;Megan Fox;Maude Apatow
99122,Dirk Campbell,Neil Morrissey;Amanda Noar;Michael Elphick;Anthony Daniels;Andrew Powell
99130,Norman Apstein,Clint Howard;Olivia Hussey;David Warner;Jan-Michael Vincent;Sandahl Bergman
99145,J.A. Bayona,Naomi Watts;Ewan McGregor;Tom Holland;Samuel Joslin;Oaklee Pendergast
99149,Tom Hooper,Hugh Jackman;Russell Crowe;Anne Hathaway;Amanda Seyfried;Sacha Baron Cohen
99191,Matt Cooper,Jay R. Ferguson;Christine Taylor;Christopher Masterson;Kim Murphy;Ron Livingston
99415,Andy Fickman,Billy Crystal;Bette Midler;Marisa Tomei;Tom Everett Scott;Bailee Madison
99437,Don Coscarelli,Chase Williamson;Rob Mayes;Doug Jones;Paul Giamatti;Daniel Roebuck
99574,Gus Van Sant,Matt Damon;Frances McDormand;John Krasinski;Rosemarie DeWitt;Hal Holbrook
99636,Gauri Shinde,Sridevi;Adil Hussain;Mehdi Nebbou;Priya Anand;Navika Kotia
99638,Yoshihiro Nakamura,Atsushi Ito;Kengo Kora;Mikako Tabe;Gaku Hamada;Mirai Moriyama
99721,John Luessenhop,Alexandra Daddario;Dan Yeager;Trey Songz;Tania Raymonde;Paul Rae
99728,Ruben Fleischer,Josh Brolin;Ryan Gosling;Sean Penn;Nick Nolte;Emma Stone
99750,Ariel Vromen,Michael Shannon;Winona Ryder;Ray Liotta;Chris Evans;David Schwimmer
99764,Don Hertzfeldt,Don Hertzfeldt;Sara Cushman
99813,Jay Oliva,Peter Weller;Ariel Winter;David Selby;Michael Emerson;Mark Valley
99846,Stevan Riley,Daniel Craig;Pierce Brosnan;Timothy Dalton;Roger Moore;George Lazenby
99853,Madeleine Olnek,Lisa Haas;Susan Ziegler;Jackie Monahan;Cynthia Kaplan;Dennis Davis
99910,Kim Jee-woon,Arnold Schwarzenegger;Johnny Knoxville;Jaimie Alexander;Zach Gilford;Kristen DeVore Rakes
99917,Shane Carruth,Amy Seimetz;Shane Carruth;Andrew Sensenig;Thiago Martins;Carolyn King
99992,James Marsh,Andrea Riseborough;Clive Owen;Gillian Anderson;Aidan Gillen;Domhnall Gleeson
100068,Daniel Cohen,Michaël Youn;Jean Reno;Raphaëlle Agogué;Julien Boisselier;Salomé Stévenin
100083,Steven Brill,Dennis Quaid;Greg Kinnear;Hugh Jackman;Kate Winslet;Jeremy Allen White
100106,Sophie Fiennes,Slavoj Žižek
100159,Ben Wheatley,Alice Lowe;Steve Oram;Eileen Davies;Roger Michael;Tony Way
100163,Tommy Wirkola,Jeremy Renner;Gemma Arterton;Famke Janssen;Pihla Viitala;Derek Mears
100226,Ron Nyswaner,"Jesse Eisenberg;Melissa Leo;Tracy Morgan;Isiah Whitlock, Jr.;Sarah Ramos"
100277,Miguel Gomes,Teresa Madruga;Laura Soveral;Ana Moreira;Henrique Espírito Santo;Carloto Cotta
100302,Juan Diego Solanas,Kirsten Dunst;Jim Sturgess;Timothy Spall;James Kidnie;Holly Uloth
100304,Craig Viveiros,Tim Roth;Jack O'Connell;Talulah Riley;Kierston Wareing;Peter Mullan
100306,Gerald Kargl,Erwin Leder;Robert Hunger-Bühler;Silvia Rabenreither;Karin Springer;Edith Rosset
100326,Fisher Stevens,Christopher Walken;Al Pacino;Alan Arkin;Julianna Margulies;Addison Timlin
100383,Steven Soderbergh,Rooney Mara;Jude Law;Catherine Zeta-Jones;Channing Tatum;Vinessa Shaw
100390,Seth Gordon,Jason Bateman;Melissa McCarthy;Jon Favreau;Amanda Peet;T.I.
100397,Angela Bettis,Ingrid Bolsø Berdal;Erik Audé;Iván González;Kyra Zagorsky;Peter Pedrero
100487,Richard LaGravenese,Alden Ehrenreich;Alice Englert;Jeremy Irons;Viola Davis;Emmy Rossum
100498,John Moore,Bruce Willis;Jai Courtney;Sebastian Koch;Yuliya Snigir;Radivoje Bukvić
100507,Jon Lucas,Skylar Astin;Justin Chon;Miles Teller;Sarah Wright;Jonathan Keltz
100527,Lasse Hallström,Julianne Hough;Josh Duhamel;Cobie Smulders;David Lyons;Mimi Kirkland
100556,Joshua Oppenheimer,Anwar Congo;Herman Koto;Syamsul Arifin;Ibrahim Sinik;Yapto Soerjosoemarno
100579,John Hyams,Jean-Claude Van Damme;Scott Adkins;Dolph Lundgren;Andrei Arlovski;Mariah Bonner
100611,Cal Brunker,Rob Corddry;Brendan Fraser;Jessica Alba;Steve Zahn;Sarah Jessica Parker
100714,Richard Linklater,Ethan Hawke;Julie Delpy;Seamus Davey-Fitzpatrick;Jennifer Prior;Charlotte Prior
100737,Ric Roman Waugh,Dwayne Johnson;Barry Pepper;Susan Sarandon;Benjamin Bratt;Michael Kenneth Williams
100810,Scott Stewart,Keri Russell;Josh Hamilton;Dakota Goyo;J.K. Simmons;Trevor St. John
100843,Jan Ole Gerster,Tom Schilling;Marc Hosemann;Friederike Kempter;Justus von Dohnányi;Katharina Schüttler
100906,William Lustig,Robert Davi;Claudia Christian;Michael Lerner;Bruce Campbell;Laurene Landon
101025,Bryan Singer,Nicholas Hoult;Eleanor Tomlinson;Ewan McGregor;Stanley Tucci;Ian McShane
101070,Haifaa al-Mansour,Reem Abdullah;Waad Mohammed;Abdullrahman Algohani;Ahd Kamel;Sultan Al Assaf
101072,Andreas Prochaska,Michael Ostrowski;Andreas Kiendl;Elfriede Ott;Gerhard Liebmann;Angelika Niedetzky
101074,Clyde Geronimi,Bing Crosby;Pinto Colvig;Billy Bletcher;Clarence Nash;The Rhythmaires
101076,Jon M. Chu,Dwayne Johnson;Bruce Willis;Jonathan Pryce;Adrianne Palicki;Ray Park
101088,Park Chan-wook,Mia Wasikowska;Nicole Kidman;Matthew Goode;Dermot Mulroney;Jacki Weaver
101112,Sam Raimi,James Franco;Mila Kunis;Rachel Weisz;Michelle Williams;Zach Braff
101142,Kirk DeMicco,Nicolas Cage;Emma Stone;Ryan Reynolds;Catherine Keener;Cloris Leachman
101283,Don Scardino,Steve Carell;Steve Buscemi;Olivia Wilde;Jim Carrey;James Gandolfini
101360,Brad Anderson,Halle Berry;Abigail Breslin;Morris Chestnut;Michael Eklund;David Otunga
101362,Antoine Fuqua,Gerard Butler;Aaron Eckhart;Finley Jacobsen;Dylan McDermott;Rick Yune
101415,Lorenzo Caproni,Eugenio Franceschini;Giulio Rubinelli
101525,Derek Cianfrance,Ryan Gosling;Eva Mendes;Bradley Cooper;Rose Byrne;Ray Liotta
101529,Ramaa Mosley,Juno Temple;Michael Angarano;Alexis Bledel;Billy Magnussen;Alia Shawkat
101531,David Mamet,Helen Mirren;Al Pacino;Jeffrey Tambor;Chiwetel Ejiofor;Rebecca Pidgeon
101577,Andrew Niccol,Saoirse Ronan;Diane Kruger;Max Irons;Jake Abel;William Hurt
101612,Paul Weitz,Tina Fey;Ann Harada;Ben Levin;Dan Levy;Maggie Keenan-Bolger
101739,Fede Álvarez,Jane Levy;Shiloh Fernandez;Lou Taylor Pucci;Jessica Lucas;Elizabeth Blackmore
101741,Danny Boyle,James McAvoy;Vincent Cassel;Rosario Dawson;Danny Sapani;Matt Cross
101765,Pascal Chaumeil,Diane Kruger;Dany Boon;Alice Pol;Robert Plagnol;Jonathan Cohen
101864,Joseph Kosinski,Tom Cruise;Morgan Freeman;Olga Kurylenko;Andrea Riseborough;Nikolaj Coster-Waldau
101884,John Stockwell,Halle Berry;Olivier Martinez;Sizwe Msutu;Mark Elderkin;Thoko Ntshinga
101895,Brian Helgeland,Chadwick Boseman;Harrison Ford;Nicole Beharie;Christopher Meloni;Ryan Merriman
101962,Mamoru Hosoda,Haru Kuroki;Yukito Nishii;Aoi Miyazaki;Takao Osawa;Momoka Ohno
101973,Henry Alex Rubin,Jason Bateman;Hope Davis;Frank Grillo;Paula Patton;Max Thieriot
102007,Frank Paur,Marc Worden;Gwendoline Yeo;John McCook;Fred Tatasciore;Elisa Gabrielli
102025,Kim Kee-duk,Oh Yeong-il;Nam Jeong-im;Lee Soon-jae;Lee Kwang-ho;Cho Kyoung-min
102033,Michael Bay,Mark Wahlberg;Dwayne Johnson;Anthony Mackie;Tony Shalhoub;Ed Harris
102058,Frank Paur,Fred Tatasciore;Matthew Wolf;Grey DeLisle;Kari Wahlgren;Steve Blum
102066,Justin Benson,Peter Cilella;Vinny Curran;Zahn McClarnon;Bill Oberst Jr.;Emily Montague
102070,Jon Wright,Richard Coyle;Ruth Bradley;Russell Tovey;Bronagh Gallagher;David Pearse
102088,Wong Kar-wai,Tony Leung;Zhang Ziyi;Chang Chen;Zhao Benshan;Xiao Shenyang
102123,Seth Rogen,James Franco;Jonah Hill;Seth Rogen;Jay Baruchel;Danny McBride
102125,Shane Black,Robert Downey Jr.;Gwyneth Paltrow;Don Cheadle;Guy Pearce;Rebecca Hall
102165,Craig Zisk,Julianne Moore;Michael Angarano;Greg Kinnear;Lily Collins;Fiona Shaw
102194,Jeff Nichols,Matthew McConaughey;Reese Witherspoon;Tye Sheridan;Jacob Lofland;Sam Shepard
102217,Chris Bould,Bill Hicks
102278,David A. Armstrong,Sean Faris;Forest Whitaker;Nikki Reed;Ray Liotta;Michael Chiklis
102338,Chang Cheh,Alexander Fu Sheng;Chi Kuan-Chun;Wai Wang;David Chiang Da-Wei;Ti Lung
102378,Aram Rappaport,Amber Heard;Shiloh Fernandez;Kellan Lutz;Brittany Snow;Josh Pais
102407,Baz Luhrmann,Leonardo DiCaprio;Tobey Maguire;Carey Mulligan;Joel Edgerton;Elizabeth Debicki
102445,J.J. Abrams,Chris Pine;Zachary Quinto;Zoe Saldaña;Benedict Cumberbatch;Karl Urban
102481,Shawn Levy,Vince Vaughn;Owen Wilson;Rose Byrne;Aasif Mandvi;Max Minghella
102590,Luke Meyer,Skip Lipman;Kenyon Wells;Daniel McArthur;Rebecca Thurmond;James Iddings
102602,Georgiy Daneliya,Vakhtang Kikabidze;Frunzik Mkrtchyan;Evgeni Leonov;Elena Proklova;Marina Dyuzheva
102666,Leonid Gaidai,Aleksandr Demyanenko;Yuriy Yakovlev;Leonid Kuravlyov;Mikhail Pugovkin;Vladimir Etush
102684,Nicolas Winding Refn,Ryan Gosling;Kristin Scott Thomas;Vithaya Pansringarm;Rhatha Phongam;Gordon Brown
102686,Todd Phillips,Bradley Cooper;Ed Helms;Zach Galifianakis;Justin Bartha;Ken Jeong
